Summary data collected by the Greenhouse Gas Reporting Program for 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1007703,110034152413,VENICE PARK RDF,LENNON,MI,48449,9536  LENNON RD.,GENESEE,42.98,-83.98,562212,"C,HH",Waste,"60,941.45",194.90,"60,716.75",29.80,,,,,,,,,"8,250.60",237.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,704.00",,,,N,N,N
1002659,110040917639,"VEOLIA ENERGY GRAND RAPIDS, LLC",GRAND RAPIDS,MI,49503,156 WEST FULTON AVENUE,KENT,42.96,-85.67,221330,C,Power Plants,"52,548.75","52,494.50",24.75,29.50,,,,,,,,,,"52,548.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008034,110015815402,VEOLIA ES ARBOR HILLS LANDFILL,NORTHVILLE,MI,48167,10690 W. SIX MILE RD,WAYNE,42.41,-83.56,562212,"C,HH",Waste,"223,728.20",113.20,"223,615.00",,,,,,,,,,,113.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223,615.00",,,,N,N,N
1001639,110001678033,VEOLIA ES BLACKFOOT LANDFILL,WINSLOW,IN,47598,3726 E SR 64,PIKE,38.32,-87.21,562212,"C,HH",Waste,"10,071.85",76.60,"9,995.25",,,,,,,,,,,76.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,995.25",,,,N,N,N
1001844,110043795872,VEOLIA ES CHESTNUT VALLEY LDFL,MC CLELLANDTOWN,PA,15458,1184 McClellandtown Road,FAYETTE COUNTY,39.89,-79.84,562212,"C,HH",Waste,"28,769.95",17.70,"28,752.25",,,,,,,,,,,17.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,752.25",,,,N,N,N
1001643,110001060618,VEOLIA ES GREENTREE LDFL,KERSEY,PA,15846,635 TOBY RD,ELK COUNTY,41.30,-78.67,562212,"C,HH",Waste,"32,565.25",350.20,"32,214.75",0.30,,,,,,,,,,350.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,214.50",,,,N,N,N
1007983,110037595037,VEOLIA ES HOOSIER LANDFILL,CLAYPOOL,IN,46510,2710 EAST 800 SOUTH,KOSCIUSKO,41.12,-85.79,562212,"C,HH",Waste,"31,130.45",40.20,"31,090.25",,,,,,,,,,,40.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,090.25",,,,N,N,N
1001642,110010724626,VEOLIA ES MOREHEAD LANDFILL,MOREHEAD,KY,40351,300 OLD PHELPS ROAD,ROWAN COUNTY,38.18,-83.55,562212,"C,HH",Waste,"31,539.45",15.20,"31,524.25",,,,,,,,,,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,524.25",,,,N,N,N
1002275,110000550332,VERDIGRIS PLT,CLAREMORE,OK,74019,6606 EAST 540 RD,ROGERS COUNTY,36.23,-95.72,325311,"C,G,PP,V","Chemicals,Suppliers of CO2","3,869,564.37","2,223,728.50",454.50,"1,645,381.37",,,,,,,,,,"965,492.66",,,,"1,259,232.10",,,,,,,,,,,,,"1,644,839.61",,,,,,,,,,,,,,,,,,,,Y,Y,N
1000593,110063588844,VERSO ANDROSCOGGIN LLC,JAY,ME,04239,300 RILEY RD,FRANKLIN COUNTY,44.50,-70.24,322121,"AA,C,TT","Pulp and Paper,Waste","133,263.66","85,181.60","45,044.25","3,037.81",,,,,,,,,"739,797.00","25,136.28",,,,,,,,,,,,,,,,,,,,,,,,,,,"63,817.38",,,,,,,,,"44,310.00",N,N,N
1004012,,VGT CS 2204,Angus,MN,56712,County Road 20,,48.08,-96.71,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"9,662.12","7,123.00","2,535.25",3.87,,,,,,,,,,"7,128.12",,,,,,,,,,,,,,,,,,,,2534,,,,,,,,,,,,,,,,,N,N,N
1003671,110006044921,VGT CS 2207,ADA,MN,56510,1611 COUNTY HWY 142,NORMAN COUNTY,47.24,-96.52,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"15,331.45","12,950.30","2,374.00",7.15,,,,,,,,,,"12,960.75",,,,,,,,,,,,,,,,,,,,2370.7,,,,,,,,,,,,,,,,,N,N,N
1007967,110000580960,VI WATER AND POWER AUTHORITY,ST THOMAS,VI,00804,KRUM BAY FACILITY,ST. THOMAS ISLAND,18.33,-64.96,221112,C,Power Plants,"255,232.28","254,338.90",264.00,629.38,,,,,,,,,,"255,232.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008001,110000602866,"VI WATER AND POWER AUTHORITY, Richmond Plant",CHRISTIANSTED,VI,00820,1 Penitentiary Lane,ST. CROIX ISLAND,17.75,-64.71,221112,C,Power Plants,"288,049.37","286,932.60",329.75,787.02,,,,,,,,,,"288,049.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004486,110034152057,VIENNA JUNCTION LANDFILL,ERIE,MI,48133,6233 HAGMAN ROAD,MONROE,41.73,-83.51,562212,"C,HH",Waste,"23,881.80",29.80,"23,852.00",,,,,,,,,,,29.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,852.00",,,,N,N,N
1004859,110009900438,"VIKING ENERGY OF LINCOLN, LLC",LINCOLN,MI,48742,509 W. State St.,ALCONA,44.68,-83.42,221117,C,Power Plants,"31,533.40","28,769.30",565.75,"2,198.35",,,,,,,,,"155,717.00","31,533.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004428,110000900062,VIKING ENERGY-MCBAIN PLT,MC BAIN,MI,49657,6751 WEST GERWOUDE DRIVE,MISSAUKEE,44.20,-85.22,221117,C,Power Plants,"31,575.29","28,793.70",567.75,"2,213.84",,,,,,,,,"157,145.00","31,575.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003580,110000600154,VINTON STEEL LLC,VINTON,TX,79821,INTERSTATE 10 AND VINTON ROAD,EL PASO,31.97,-106.59,331110,"C,Q",Metals,"46,417.36","46,391.60",11.75,14.01,,,,,,,,,,"24,921.96",,,,,,,,,,,,"21,495.40",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008388,110037973574,VIPER MINE,ELKHART,IL,62634,781 600TH ST,LOGAN,40.00,-89.45,212112,"C,FF",Other,"89,737.59","2,139.60","87,596.50",1.49,,,,,,,,,,"2,142.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,595.25",,,,,,N,N,N
1003228,110001442341,VIRGINIA PUBLIC UTILITIES,VIRGINIA,MN,55792,618 SECOND STREET SOUTH,SAINT LOUIS,47.52,-92.54,221112,"C,NN-LDC","Natural Gas and Natural Gas Liquids Suppliers,Power Plants","126,488.89","124,881.60",421.25,"1,186.04",,,,,,,,,"56,727.40","126,488.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002594,110018311389,VISCOFAN USA INC,DANVILLE,IL,61832,915 N MICHIGAN AVE,VERMILION COUNTY,40.14,-87.58,326121,C,Other,"44,124.48","44,079.00",20.75,24.73,,,,,,,,,,"44,124.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003859,110000372720,VISKASE CORPORATION,LOUDON,TN,37774,106 BLAIR BEND DRIVE,LOUDON COUNTY,35.74,-84.33,326121,C,Other,"23,391.51","23,366.80",11.00,13.71,,,,,,,,,,"23,391.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005588,110000479312,VISTA METALS CORPORATION,FONTANA,CA,92335,13425 WHITTRAM AVE.,SAN BERNARDINO COUNTY,34.09,-117.51,331314,C,Metals,"34,454.82","34,419.20",16.25,19.37,,,,,,,,,,"34,454.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002568,110043784189,VK 956 A,Offshore,AL,00000,,,29.06,-88.09,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"59,309.20","52,980.60","6,284.50",44.10,,,,,,,,,,"50,393.05",,,,,,,,,,,,,,,,,,8916.158,,,,,,,,,,,,,,,,,,,N,N,N
1003207,110028009768,VOLUNTEER REGIONAL LANDFILL SCOTT SOLID,ONEIDA,TN,37841,300 ROBERTA LANE,SCOTT COUNTY,36.55,-84.49,562212,HH,Waste,"146,384.00",,"146,384.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,384.00",,,,N,N,N
1005328,110007244446,VOLUSIA SOLID WASTE MANAGEMENT DIVISION,PORT ORANGE,FL,32128,1990 TOMOKA FARMS RD,VOLUSIA,29.14,-81.10,562212,"C,HH",Waste,"298,892.25",119.00,"298,773.25",,,,,,,,,,,119.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"298,773.25",,,,N,N,N
1004490,110020579907,VOYAGER ETHANOL LLC,EMMETSBURG,IA,50536,4724 380TH ST,PALO ALTO COUNTY,43.07,-94.68,325193,C,Other,"104,236.01","104,128.60",49.00,58.41,,,,,,,,,,"104,236.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011601,110063745336,VR 265 A-DRL & A-PRD (Complex ID # 20734),Offshore,LA,00000,,,28.51,-92.45,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"16,903.80","11,033.90","5,862.75",7.15,,,,,,,,,,"11,044.95",,,,,,,,,,,,,,,,,,5858.85,,,,,,,,,,,,,,,,,,,N,N,N
1013116,,VR 52 C_1882,Offshore,LA,00000,,,29.33,-92.16,211130,"C,W-OFFSH",Petroleum and Natural Gas Systems,"34,246.60",8.60,"34,238.00",,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,34246.3,,,,,,,,,,,,,,,,,,,N,N,N
1007782,110001814797,VVF ILLINOIS SERVICES LLC,MONTGOMERY,IL,60538,2000 AUCUTT ROAD,KANE COUNTY,41.73,-88.37,325611,C,Chemicals,"29,793.79","29,763.10",14.00,16.69,,,,,,,,,,"29,793.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000270,110022706008,Valencia Power Plant,BELEN,NM,87002,55 CHRISTINE DRIVE,Valencia,34.61,-106.73,221112,"C,D",Power Plants,"62,537.27","62,473.70",29.00,34.57,,,,,,,,,,188.90,"62,348.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002989,110043805585,Valero Bloominburg Plant,BLOOMINGBURG,OH,43106,3979 ST RT 238 NE,FAYETTE,39.60,-83.39,325193,C,Other,"195,719.26","195,517.60",92.00,109.66,,,,,,,,,,"195,719.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002379,110055566640,Valero Fort Dodge Plant,FORT DODGE,IA,50501,1930 HAYES AVE,WEBSTER COUNTY,42.51,-94.30,325193,C,Other,"187,139.70","186,946.80",88.00,104.90,,,,,,,,,,"187,139.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002690,110028258472,Valero Hartley Plant,HARTLEY,IA,51346,3260 VAN BUREN AVE,O'BRIEN COUNTY,43.18,-95.51,325193,C,Other,"179,041.68","178,857.00",84.25,100.43,,,,,,,,,,"179,041.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004608,110000419789,Valero Jefferson Plant,Jefferson,WI,53549,N5355 Junction Road,JEFFERSON,43.04,-88.79,325193,"C,PP","Other,Suppliers of CO2","119,468.60","119,345.30",56.25,67.05,,,,,,,,,,"119,468.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006245,110028090606,Valero Linden Plant,LINDEN,IN,47955,203W 1100N,MONTGOMERY,40.20,-86.91,325193,C,Other,"198,461.25","198,256.30",93.50,111.45,,,,,,,,,,"198,461.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009080,110000448659,"Valero Refining - New Orleans, L.L.C.",NORCO,LA,70079,14902 RIVER ROAD,ST. CHARLES PARISH,29.99,-90.39,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","2,528,290.04","2,506,851.50","15,282.75","6,155.79",,,,,,,,,,"1,051,500.51",,,,,,,,,,,"518,296.10",,,,,,,,,,,,,,"958,493.42",,,,,,,,,,,,N,N,N
1003150,110028118748,"Valero Renewable Fuels Campany LLC, dba Valero Albion Plant",ALBION,NE,68620,2615 260TH ST,BOONE,41.68,-97.98,325193,C,Other,"188,833.49","188,638.40",89.00,106.09,,,,,,,,,,"188,833.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006490,110043222982,"Valero Renewable Fuels Company, LLC d/b/a Valero Mt. Vernon Plant",MT. VERNON,IN,47620,7201 PORT ROAD,POSEY COUNTY,37.93,-87.87,325193,C,Other,"178,169.88","177,986.30",83.75,99.83,,,,,,,,,,"178,169.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001967,110024519225,Valero Renewable Fuels LLC Charles City,CHARLES CITY,IA,50616,1787 QUARRY RD,FLOYD COUNTY,43.10,-92.74,325193,C,Other,"191,749.93","191,552.10",90.25,107.58,,,,,,,,,,"191,749.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010774,110000476048,Valero Wilmington Asphalt Plant,Wilmington,CA,90744,1651 Alameda Street,LOS ANGELES COUNTY,33.80,-118.24,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","13,970.52","13,786.10",172.50,11.92,,,,,,,,,,"13,806.02",,,,,,,,,,,,,,,,,,,,,,,,,164.50,,,,,,,,,,,,N,N,N
1006631,110000419299,Valley (WEPCO),MILWAUKEE,WI,53233,1035 WEST CANAL ST,Milwaukee,43.03,-87.92,221112,D,Power Plants,"351,761.74","351,403.90",163.25,194.59,,,,,,,,,,,"351,761.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001457,110012444417,Valley Generating Station,SUN VALLEY,CA,91352,11801 SHELDON ST,Los Angeles,34.25,-118.39,221112,"C,D",Power Plants,"591,031.46","590,418.70",279.00,333.76,,,,,,,,,,2.80,"591,028.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010632,110041122237,Valley Minerals,Bonne Terre,MO,63628,6600 Old Bonne Terre Road,SAINT FRANCOIS,37.89,-90.53,327410,"C,S",Minerals,"104,933.29","104,436.80",181.50,314.99,,,,,,,,,,"62,145.39",,,,,,,,,,,,,,"42,787.90",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007571,110000349748,"Valley Proteins, Inc. - Fayetteville",Fayetteville,NC,28301,1309 Industrial Drive,CUMBERLAND COUNTY,35.03,-78.86,311613,C,Other,"67,927.22","67,852.80",33.00,41.42,,,,,,,,,140.70,"67,927.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007641,110012339950,"Valley Proteins, Inc. - Gastonia",Gastonia,NC,28052,5533 South York Road,GASTON COUNTY,35.17,-81.19,311613,C,Other,"14,870.84","14,855.50",7.00,8.34,,,,,,,,,,"14,870.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011710,110000340685,"Valley Proteins, Inc. - Linkwood",Linkwood,MD,21835,5420 Linkwood Road,DORCHESTER COUNTY,38.56,-75.95,311613,"C,II","Other,Waste","52,903.58","28,330.50","24,555.50",17.58,,,,,,,,,,"28,361.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,541.75",,,N,N,N
1006213,110000604294,"Valley Proteins, Inc. - Rose Hill",Rose Hill,NC,28458,469 Yellow Cut Rd.,DUPLIN COUNTY,34.84,-78.04,311613,C,Other,"30,451.46","30,415.40",15.50,20.56,,,,,,,,,709.40,"30,451.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002637,110008055674,"Valley Proteins, Inc. - Wadesboro",Wadesboro,NC,28170,656 Little Duncan Rd.,ANSON COUNTY,35.04,-80.08,311613,C,Other,"28,834.79","28,805.20",13.50,16.09,,,,,,,,,52.30,"28,834.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002635,110000352369,"Valley Proteins, Inc. - Ward",Ward,SC,29166,271 Val-Pro Rd.,SALUDA COUNTY,33.86,-81.71,311613,C,Other,"33,383.46","33,344.00",18.00,21.46,,,,,,,,,"5,547.30","33,383.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011981,110070082154,Valley Wells Treater,Cotulla,TX,78014,3921 W. FM 468,,28.50,-99.37,486210,"C,W-PROC",Petroleum and Natural Gas Systems,"80,897.07","80,279.10",576.25,41.72,,,,,,,,,,"74,536.42",,,,,,,,,,,,,,,,,,,6360.65,,,,,,,,,,,,,,,,,,N,N,N
1002768,110040996134,Vallourec Star,Youngstown,OH,44510,2669 Martin Luther King Jr Blv,MAHONING COUNTY,41.13,-80.68,331110,"C,Q",Metals,"176,197.32","176,065.80",60.00,71.52,,,,,,,,,,"127,459.82",,,,,,,,,,,,"48,737.50",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004324,110000462179,Vallourec Star Sheldon Rd,HOUSTON,TX,77049,8603 SHELDON RD.,HARRIS COUNTY,29.84,-95.13,332996,C,Other,"25,714.00","25,687.70",12.00,14.30,,,,,,,,,,"25,714.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001463,110000467290,Valmont,BOULDER,CO,80302,1800 N 63RD ST,Boulder,40.02,-105.20,221112,C,Power Plants,"3,631.84","3,628.00",1.75,2.09,,,,,,,,,,"3,631.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001364,110069998631,Valmont Combustion Turbine Facility,BOULDER,CO,80302,1800 N 63RD ST,Boulder,40.02,-105.20,221112,"C,D",Power Plants,0.00,0.00,,,,,,,,,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000814,110017411718,Vandolah Power Project,WAUCHULA,FL,33873,2394 VANDOLAH ROAD,Hardee,27.52,-81.92,221112,"C,D",Power Plants,"663,991.69","663,297.40",312.25,382.04,,,,,,,,,,830.40,"663,161.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001528,110001287474,Venice,VENICE,IL,62090,701 MAIN ST,Madison,38.66,-90.18,221112,"C,D",Power Plants,"53,587.30","53,532.50",25.00,29.80,,,,,,,,,,"6,483.38","47,103.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002736,110000597346,Veolia Burnside Plant,DARROW,LA,70725,3460 HWY. 44,ASCENSION,30.13,-90.91,325180,C,Chemicals,"41,120.30","41,078.10",19.25,22.95,,,,,,,,,,"41,120.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002452,110009412171,Veolia Energy Kansas City,KANSAS CITY,MO,64106,115 GRAND AVENUE,JACKSON COUNTY,39.11,-94.58,221330,C,Power Plants,"167,171.87","166,999.80",78.50,93.57,,,,,,,,,,"167,171.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004202,110070081887,Veolia Energy NA Tulsa,Tulsa,OK,74103,202 S. Frisco,TULSA,36.16,-96.00,221330,C,Power Plants,"36,105.72","36,069.00",16.75,19.97,,,,,,,,,,"36,105.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013243,110070525550,Veolia Energy Oklahoma City,Oklahoma City,OK,73102,1 N E K Gaylord Blvd,OKLAHOMA COUNTY,35.47,-97.51,221330,C,Power Plants,"31,814.78","31,781.90",15.00,17.88,,,,,,,,,,"31,814.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003084,110000321688,"Veolia Energy Trenton, L.P.",Trenton,NJ,08608,320 S. Warren Street,MERCER COUNTY,40.22,-74.77,221330,C,Power Plants,"32,082.38","32,049.20",15.00,18.18,,,,,,,,,,"32,082.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009233,110000906930,Vermillion Gas Plant,Rock Springs,WY,82902,,SWEETWATER,41.06,-108.76,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"36,932.89","29,649.50","7,267.00",16.39,,,,,,,,,,"29,065.79",,,,,,,,,,,,,,,,,,,7867.098,,,,,,,,,,,,,,,,,,N,N,N
1011612,110061012229,Vermillion Sanitary Landfill,Vermillion,SD,57069,31426 Bluff Road,CLAY,42.88,-96.99,562212,"C,HH",Waste,"27,704.55",79.50,"27,624.75",0.30,,,,,,,,,,79.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,624.75",,,,N,N,N
1000111,110012158734,Vernon Boulevard,LONG ISLAND CITY,NY,11427,42 30 VERNON BLVD,Queens,40.75,-73.95,221112,"C,D",Power Plants,"35,221.82","35,186.20",16.25,19.37,,,,,,,,,,50.10,"35,171.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003435,110043811649,Vernon Compressor Station,Jonesboro,LA,71251,,JACKSON,32.29,-92.63,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"32,857.74","28,474.90","4,366.75",16.09,,,,,,,,,,"28,498.59",,,,,,,,,,,,,,,,,,,,4359.15,,,,,,,,,,,,,,,,,N,N,N
1001296,110008053587,Verso Androscoggin LLC,JAY,ME,04239,GATE 15 RILEY ROAD,Franklin,44.50,-70.24,221112,"C,D",Power Plants,"211,153.58","210,933.00",99.00,121.58,,,,,,,,,,192.10,"210,961.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003320,110041007040,Verso Escanaba LLC,ESCANABA,MI,49829,7100 COUNTY ROAD 426,DELTA COUNTY,45.80,-87.09,322121,"AA,C,PP,TT","Pulp and Paper,Suppliers of CO2,Waste","586,465.24","491,043.30","90,496.00","4,925.94",,,,,,,,,"990,414.30","451,003.84",,,,,,,,,,,,,,,,,,,,,,,,,,,"46,520.40",,,,,,,,,"88,941.00",N,Y,N
1001237,110007334072,Verso Luke LLC,LUKE,MD,21540,300 PRATT STREET,Allegany,39.47,-79.06,322121,"AA,C",Pulp and Paper,"612,172.55","610,718.90",440.75,"1,012.90",,,,,,,,,"639,762.00","556,655.37",,,,,,,,,,,,,,,,,,,,,,,,,,,"55,517.18",,,,,,,,,,N,N,N
1001892,110017422467,"Verso Quinnesec, LLC",QUINNESEC,MI,49876,W6791 US HIGHWAY 2,DICKINSON COUNTY,45.80,-87.96,322121,"AA,C,TT","Pulp and Paper,Waste","131,696.52","78,578.70","47,823.25","5,294.57",,,,,,,,,"1,114,491.90","36,761.51",,,,,,,,,,,,,,,,,,,,,,,,,,,"48,273.76",,,,,,,,,"46,661.25",N,N,N
1005202,110000584449,"Versum Materials US, LLC",TAMAQUA,PA,18252,357 MARIAN AVENUE,SCHUYLKILL COUNTY,40.84,-76.03,325120,"C,L,OO","Chemicals,Industrial Gas Suppliers","171,496.67","4,151.90",4.25,10.13,,"51,842.70",,"115,487.68",,,,,,"4,166.28",,,,,,,,"167,330.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001155,110000397516,Vertellus Integrated Pyridines LLC,Indianapolis,IN,46242,1500 South Tibbs Avenue,MARION COUNTY,39.74,-86.22,325199,C,Chemicals,"72,163.66","72,064.60",41.25,57.81,,,,,,,,,"4,771.10","72,163.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000924,110000501154,Victoria Power Station,VICTORIA,TX,77901,1205 S BOTTOM ST,Victoria,28.79,-97.01,221112,"C,D",Power Plants,"437,281.92","436,813.20",203.50,265.22,,,,,,,,,,58.04,"437,223.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007607,110017973004,Victorville Sanitary Landfill,Victorville,CA,92392,18600 Stoddard Wells Road,SAN BERNARDINO COUNTY,34.59,-117.27,562212,HH,Waste,"129,326.25",,"129,326.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,326.25",,,,N,N,N
1002345,110043805601,Viosca Knoll 786 A,Offshore,LA,00000,,SAINT TAMMANY,29.23,-87.78,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"97,213.79","67,377.30","29,797.75",38.74,,,,,,,,,,"67,439.44",,,,,,,,,,,,,,,,,,29774.35,,,,,,,,,,,,,,,,,,,N,N,N
1003717,110063989395,Viosca Knoll 989,Offshore,LA,00000,,,28.97,-88.63,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"59,613.31","50,541.70","9,043.00",28.61,,,,,,,,,,"50,594.31",,,,,,,,,,,,,,,,,,9019,,,,,,,,,,,,,,,,,,,N,N,N
1007560,110043784214,Viosca Knoll VK 900,Offshore,LA,00000,,SAINT TAMMANY,29.08,-88.70,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"24,859.90","14,395.90","10,456.25",7.75,,,,,,,,,,"14,409.25",,,,,,,,,,,,,,,,,,10450.65,,,,,,,,,,,,,,,,,,,N,N,N
